"datasetid","datasettypeid","taxonname","variableunits","variablecontext","elementtype"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
17365,16,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46706,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
46712,36,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47667,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47762,37,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
47972,36,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48072,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
48877,3,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
49977,16,"Charcoal","number","",">100 µm"
