"datasetid","taxonname","variableunits","variablecontext","elementtype"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
46712,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47667,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47762,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
47972,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48072,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
48877,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
49977,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
57635,"Charcoal","number","",">100 µm"
